Wall time,Step,Value
1659481340.1486242,10000,0.5453866720199585
1659481374.4711075,30000,1.684072732925415
1659481396.7532156,40000,0.8061667084693909
1659481412.732921,50000,1.4700000286102295
1659481589.9884627,110000,1.1669455766677856
1659481607.891913,120000,1.7165714502334595
1659481659.1505055,150000,1.9045230150222778
1659481676.349105,160000,1.572257161140442
1659481694.905777,170000,2.2688286304473877
1659481732.3087652,190000,1.6734857559204102
1659481745.2761703,200000,3.176509141921997
1659481840.1573875,210000,-0.08379999548196793
1659481876.4393034,230000,-0.19804614782333374
1659481893.7482276,240000,-0.3636363744735718
1659481946.5654016,270000,-0.09157143533229828
1659481960.4162066,280000,-0.12972499430179596
1659481995.786972,300000,-0.1950933337211609
1659482094.5423884,310000,-0.6153846383094788
1659482141.6348855,340000,0.2670857310295105
1659482162.6482298,350000,0.12025333940982819
1659482196.3596964,370000,-0.2070857137441635
1659482215.126391,380000,-0.38762351870536804
1659482229.089821,390000,-0.40322667360305786
1659482252.8274572,400000,-0.2328857183456421
1659482342.6229565,410000,1.1054667234420776
1659482468.9531536,480000,2.525480031967163
1659482486.0767515,490000,3.3509883880615234
1659482503.2074986,500000,2.523157835006714
1659482593.214426,510000,2.5972728729248047
1659482613.0483856,520000,2.676124334335327
1659482628.5320256,530000,3.560080051422119
1659482658.9073918,550000,2.6855294704437256
1659482682.820414,560000,2.7955667972564697
1659482713.3973212,580000,3.391841411590576
1659482841.9826524,610000,-0.01509997807443142
1659482860.9683206,620000,-0.21376000344753265
1659482877.515083,630000,-0.39672592282295227
1659482895.0649257,640000,-0.2921999990940094
1659482924.1851761,660000,-0.4468838572502136
1659482943.4552908,670000,-0.536335289478302
1659482960.9415562,680000,-0.41044706106185913
1659482984.4092417,690000,-0.4943723976612091
1659483079.1494765,710000,-0.6405529379844666
1659483095.0753944,720000,-0.425653338432312
1659483140.8696105,740000,-0.3389333188533783
1659483168.6587102,760000,-0.3792000114917755
1659483203.2895825,780000,-0.4451368451118469
1659483239.387909,800000,-0.20960000157356262
1659483322.7813108,810000,2.381774425506592
1659483359.8426385,830000,3.0284106731414795
1659483379.4570892,840000,3.2495100498199463
1659483409.6368945,860000,3.163400173187256
1659483426.6434917,870000,2.6997087001800537
1659483482.0435922,900000,2.4970157146453857
1659483565.440014,910000,2.8529210090637207
1659483650.7929015,960000,2.7797000408172607
1659483721.1584697,1000000,2.7539150714874268
1659483809.1327636,1010000,0.3003069758415222
1659483859.6833029,1040000,-0.5559933185577393
1659483913.242304,1070000,-0.47077929973602295
1659483927.8572497,1080000,-0.37722551822662354
1659483965.193033,1100000,-0.6121476888656616
1659484047.9571135,1110000,-0.3840392231941223
1659484066.0768576,1120000,-0.7170760631561279
1659484121.1642833,1150000,-0.4156733453273773
1659484137.5838568,1160000,-0.2349688857793808
1659484151.5490668,1170000,-0.36792001128196716
1659484312.977074,1220000,3.3155295848846436
1659484383.9019597,1260000,3.462111711502075
1659484398.4167857,1270000,2.4236693382263184
1659484435.3353121,1290000,3.7486746311187744
1659484452.8443065,1300000,3.845404863357544
1659484538.356863,1310000,3.717966079711914
1659484558.1177201,1320000,2.9401519298553467
1659484573.619688,1330000,3.1151039600372314
1659484609.3838298,1350000,3.2148208618164062
1659484646.1386366,1370000,3.4484355449676514
1659484662.0689833,1380000,3.2294986248016357
1659484836.084115,1440000,-0.4136473536491394
1659484855.0844002,1450000,-0.43611112236976624
1659484891.0378463,1470000,-0.648514986038208
1659484910.0675094,1480000,-0.020242422819137573
1659485028.6458316,1510000,-0.6456458568572998
1659485150.4488306,1580000,-0.5604519844055176
1659485189.7215927,1600000,-0.5793636441230774
1659485275.344994,1610000,1.7032359838485718
1659485310.8441844,1630000,2.8932552337646484
1659485328.69596,1640000,3.5893421173095703
1659485350.843264,1650000,2.9871528148651123
1659485384.3337488,1670000,2.9060568809509277
1659485525.3273816,1710000,2.7719318866729736
1659485542.2798827,1720000,2.06131911277771
1659485561.8726628,1730000,2.0696797370910645
1659485615.2874782,1760000,2.0236353874206543
1659485633.4117775,1770000,1.9084243774414062
1659485650.0113704,1780000,2.0017130374908447
1659485667.7310092,1790000,2.2242844104766846
1659485774.2131479,1810000,0.41353079676628113
1659485791.2630842,1820000,-0.28198373317718506
1659485826.5914874,1840000,-0.415149986743927
1659485844.1291912,1850000,-0.685335099697113
1659485861.6168983,1860000,-0.3090020716190338
1659485878.5631523,1870000,-0.5002708435058594
1659485934.2140093,1900000,-0.37943243980407715
1659486020.0704303,1910000,-0.388812780380249
1659486035.5093277,1920000,-0.2755454480648041
1659486053.8111885,1930000,-0.5830636620521545
1659486107.3122675,1960000,-0.21744383871555328
1659486163.705472,1990000,-0.3157632648944855
1659486180.418107,2000000,-0.41064444184303284
1659486267.003908,2010000,0.897903561592102
1659486302.2207286,2030000,1.71201491355896
1659486319.3038766,2040000,1.750807285308838
1659486337.7397878,2050000,1.7764220237731934
1659486356.1871967,2060000,1.7472792863845825
1659486390.341103,2080000,1.63504159450531
1659486426.2520213,2100000,1.8246899843215942
1659486530.4958541,2120000,2.1886208057403564
1659486565.4457903,2140000,2.1706771850585938
1659486601.259741,2160000,2.0754711627960205
1659486619.1459117,2170000,2.379836082458496
1659486655.483037,2190000,2.0708231925964355
1659486672.5428393,2200000,1.6774787902832031
1659486761.5041738,2210000,0.8002564907073975
1659486779.644672,2220000,-0.39683395624160767
1659486797.6716685,2230000,-0.3309774100780487
1659486834.0722544,2250000,-0.47649750113487244
1659486852.4055085,2260000,-0.669003427028656
1659486921.267033,2300000,-0.2682863771915436
1659487042.9424846,2330000,-0.6746240854263306
1659487096.147906,2360000,-0.45783838629722595
1659487114.0751982,2370000,-0.44688814878463745
1659487134.5264826,2380000,-0.40125253796577454
1659487153.7332048,2390000,-0.03311818093061447
1659487169.6829703,2400000,-0.3373192846775055
1659487271.3962824,2420000,1.9460159540176392
1659487287.682284,2430000,2.3916373252868652
1659487326.5863037,2450000,2.2246580123901367
1659487341.326457,2460000,3.025055170059204
1659487358.7049642,2470000,2.2402560710906982
1659487375.75692,2480000,1.6861932277679443
1659487411.689097,2500000,2.1473677158355713
1659487531.8465703,2530000,1.9314528703689575
1659487547.2622278,2540000,2.3304800987243652
1659487565.330501,2550000,1.8943661451339722
1659487617.641164,2580000,1.4489916563034058
1659487637.031217,2590000,1.8343528509140015
