Wall time,Step,Value
1658522010.2802238,40000,619.125
1658522085.313316,50000,659.75
1658522351.5345833,110000,831.8333129882812
1658522549.0544813,150000,609.0
1658522597.326652,160000,887.0
1658522729.923181,190000,890.3333129882812
1658522799.9592395,200000,745.3333129882812
1658522868.105457,210000,467.9090881347656
1658522947.0036852,230000,999.0
1658523012.5665615,240000,999.0
1658523137.3463328,270000,625.0
1658523177.3543365,280000,833.8333129882812
1658523669.2865915,390000,768.3333129882812
1658523790.4460864,410000,582.875
1658524094.1629167,480000,729.1428833007812
1658524149.636626,490000,642.111083984375
1658524186.3664029,500000,594.0
1658524267.9662285,520000,732.3333129882812
1658524408.3183522,550000,699.2857055664062
1658524559.4792714,580000,894.3333129882812
1658524709.5350325,610000,562.9000244140625
1658524750.062782,620000,512.125
1658524793.334731,630000,733.5714111328125
1658524856.9506426,640000,962.1666870117188
1658524927.576671,660000,855.6666870117188
1658524995.507664,670000,771.0
1658525016.3384323,680000,846.1666870117188
1658525075.6916206,690000,693.2857055664062
1658525173.3204732,710000,734.7142944335938
1658525203.1509376,720000,945.5999755859375
1658525466.2753038,780000,607.0
1658525561.8246286,800000,680.0
1658525735.5572574,830000,841.8333129882812
1658525869.242422,860000,939.5999755859375
1658526070.852047,900000,719.6666870117188
1658526501.928145,1000000,878.6666870117188
1658526716.6044245,1040000,822.6666870117188
1658526864.4235468,1070000,996.7999877929688
1658526895.7381072,1080000,662.875
1658526995.843553,1100000,634.8571166992188
1658527315.8302753,1170000,720.5
1658527565.114221,1220000,592.0
1658527750.5993645,1260000,878.3333129882812
1658527790.786595,1270000,798.5
1658527891.5241446,1290000,709.1428833007812
1658527976.502423,1310000,702.8571166992188
1658528257.203317,1370000,797.8333129882812
1658528289.3515987,1380000,832.0
1658528621.6562648,1450000,411.8999938964844
1658528716.1487331,1470000,621.625
1658528756.5897188,1480000,433.5
1658528900.971629,1510000,568.0999755859375
1658529223.256521,1580000,494.77777099609375
1658529395.4490469,1610000,497.81817626953125
1658529479.8134472,1630000,393.9285583496094
1658529561.9349253,1650000,467.81817626953125
1658529823.399162,1710000,343.3999938964844
1658529868.3255725,1720000,298.6842041015625
1658529911.0472,1730000,213.4761962890625
1658530137.246708,1780000,302.6470642089844
1658530350.7379997,1820000,208.625
1658530488.2928307,1850000,215.95652770996094
1658530530.1919734,1860000,234.1904754638672
1658530588.1492066,1870000,254.23809814453125
1658530763.4734414,1910000,185.4193572998047
1658530822.3677428,1920000,210.14285278320312
1658530856.8186665,1930000,280.5882263183594
1658531192.309352,2000000,252.5
1658531341.7792888,2030000,202.4583282470703
1658531378.0301898,2040000,179.39285278320312
1658531435.8061357,2050000,172.14285278320312
1658531479.8194005,2060000,158.81817626953125
1658531586.2867134,2080000,138.13888549804688
1658531758.0881643,2120000,285.0
1658531859.1029148,2140000,218.23809814453125
1658531950.1764202,2160000,182.7142791748047
1658532150.0860403,2200000,139.5833282470703
1658532207.0551636,2210000,99.46939086914062
1658532251.9363573,2220000,189.55555725097656
1658532386.5622969,2250000,108.3720932006836
1658532634.507537,2300000,113.69047546386719
1658533123.37095,2400000,104.4565200805664
1658533223.969706,2420000,101.7254867553711
1658533370.8065856,2450000,118.78048706054688
1658533415.5152712,2460000,128.025634765625
1658533458.0925941,2470000,95.46154022216797
1658533843.075777,2550000,71.59420013427734
1658534044.6813102,2590000,73.8450698852539
1658534085.879921,2600000,77.11666870117188
1658534142.5999591,2610000,69.91548919677734
1658534694.1509917,2720000,63.94805145263672
1658534863.010219,2750000,64.76923370361328
1658534967.8658848,2770000,61.910255432128906
1658535058.1616046,2790000,78.11666870117188
1658535165.9727235,2810000,56.988372802734375
1658535272.345401,2830000,68.20833587646484
1658535325.2428448,2840000,69.35211181640625
1658535434.2390947,2860000,56.76543045043945
1658535588.6126583,2890000,63.29487228393555
1658535691.2715347,2910000,68.8591537475586
1658535955.3935003,2960000,61.70000076293945
1658536004.082197,2970000,53.05376434326172
1658536064.458981,2980000,53.065216064453125
1658536110.025367,2990000,60.679012298583984
1658536542.8940709,3070000,50.969696044921875
1658536646.057851,3090000,66.93243408203125
1658536856.1711402,3130000,61.67948532104492
1658537071.3699923,3170000,56.54022979736328
1658537176.6478078,3190000,49.408164978027344
1658537229.3594642,3200000,65.71052551269531
1658537389.5147583,3230000,49.808082580566406
1658538157.0559783,3380000,47.88461685180664
1658538214.5092785,3390000,52.26041793823242
1658538466.5017147,3440000,55.043479919433594
1658538566.8697972,3460000,55.044944763183594
1658538623.575646,3470000,56.382022857666016
1658538923.703788,3530000,49.92232894897461
1658539026.0669572,3550000,52.56989288330078
1658539231.1198697,3590000,42.77876281738281
1658539448.9208894,3630000,47.98058319091797
1658539509.1220915,3640000,53.098899841308594
1658539563.5093145,3650000,51.74736785888672
1658539626.5165534,3660000,47.70588302612305
1658539675.6606803,3670000,49.2599983215332
1658539732.681334,3680000,43.79130554199219
1658540329.7325819,3790000,46.575469970703125
1658540788.653302,3870000,45.467891693115234
1658541006.855339,3910000,46.46666717529297
1658541115.0420125,3930000,50.97916793823242
1658541231.0916674,3950000,52.34042739868164
1658541394.2640088,3980000,51.0
1658541662.6334746,4030000,47.59223175048828
1658541769.114756,4050000,51.49473571777344
1658542029.4718058,4100000,49.58585739135742
1658542248.2637138,4140000,50.03092956542969
1658542307.36144,4150000,46.68571472167969
1658542357.7291653,4160000,47.77669906616211
1658542523.0291474,4190000,44.035396575927734
1658542683.143198,4220000,43.05263137817383
1658542731.2702944,4230000,51.925533294677734
1658542890.9397447,4260000,49.75257873535156
1658542940.543076,4270000,49.84848403930664
1658543156.7454581,4310000,42.25423812866211
1658543435.6687078,4360000,47.31428527832031
1658543482.1880124,4370000,49.6020393371582
1658543538.9227931,4380000,44.081817626953125
1658543650.6397574,4400000,46.79807662963867
1658543760.159126,4420000,45.85981369018555
1658543871.578696,4440000,39.844261169433594
1658543920.7721462,4450000,45.10091781616211
1658544033.4329457,4470000,52.29166793823242
1658544247.470127,4510000,45.314815521240234
1658544356.6081085,4530000,46.52777862548828
1658544578.3342388,4570000,50.41584014892578
1658544790.4606245,4610000,46.42718505859375
1658544840.8904226,4620000,50.94845199584961
1658545056.6992142,4660000,46.91345977783203
1658545108.7719579,4670000,51.28125
1658545214.557659,4690000,41.79487228393555
1658545315.3589838,4710000,49.53061294555664
1658545525.2610714,4750000,41.49586868286133
1658545576.6610441,4760000,38.209678649902344
1658545735.276033,4790000,49.0990104675293
1658545844.7721066,4810000,41.658119201660156
1658545890.804773,4820000,48.653465270996094
1658545994.7773414,4840000,54.258426666259766
1658546048.593779,4850000,44.34862518310547
1658546201.4727314,4880000,44.66666793823242
1658546256.7945268,4890000,49.98979568481445
1658546303.0584018,4900000,55.078651428222656
1658546408.8655753,4920000,45.099998474121094
1658546561.9432037,4950000,41.29999923706055
1658546769.0028582,4990000,45.14678955078125
1658546979.5095975,5030000,44.60185241699219
1658547032.9424982,5040000,49.39393997192383
1658547348.1408033,5100000,41.94827651977539
1658547396.9594657,5110000,40.39669418334961
1658547452.924755,5120000,41.931034088134766
1658547503.6200864,5130000,39.379032135009766
1658547558.5990276,5140000,50.336734771728516
1658547605.9641626,5150000,43.9375
1658547765.329704,5180000,50.84375
1658547811.938588,5190000,43.8125
1658547868.736698,5200000,44.54545593261719
1658548595.7201128,5340000,52.23404312133789
1658548650.6406252,5350000,53.68132019042969
1658548754.1360586,5370000,42.31034469604492
1658548807.0337095,5380000,43.26956558227539
1658548860.9858823,5390000,44.5514030456543
1658548967.6154792,5410000,41.29661178588867
1658549074.9933062,5430000,39.85483932495117
1658549184.3645942,5450000,38.30952453613281
1658549288.4725826,5470000,46.175926208496094
1658549337.2254233,5480000,44.6422004699707
1658549497.8203988,5510000,49.82653045654297
1658549603.597837,5530000,43.15044403076172
1658549751.3331382,5560000,51.5
1658549804.7563815,5570000,50.5
1658550119.8653874,5630000,45.8317756652832
1658550169.483774,5640000,45.574073791503906
1658550222.7185442,5650000,45.42990493774414
1658550423.5282211,5690000,47.38834762573242
1658550585.3837655,5720000,40.53333282470703
1658550687.825931,5740000,53.30337142944336
1658550839.7412097,5770000,50.57143020629883
1658551056.9130778,5810000,42.6695671081543
1658551267.1923954,5850000,47.20388412475586
1658551323.57506,5860000,46.377357482910156
1658551481.32245,5890000,41.47413635253906
1658551581.6304038,5910000,39.844261169433594
1658551637.750897,5920000,47.07692337036133
1658551788.6484938,5950000,49.46464538574219
1658551890.4237921,5970000,49.081634521484375
1658551995.1693456,5990000,44.75925827026367
1658552053.1124787,6000000,41.870689392089844
1658552209.1813178,6030000,45.99074172973633
1658552255.3870087,6040000,46.77669906616211
