Wall time,Step,Value
1658931078.095832,40000,3.270648241043091
1658931125.9862072,50000,3.255272150039673
1658931412.8398917,110000,3.216458559036255
1658931594.9714441,150000,3.19317626953125
1658931666.1222935,160000,3.1877546310424805
1658931794.548277,190000,3.1961121559143066
1658931838.3010492,200000,3.185955762863159
1658931890.4833856,210000,3.2150347232818604
1658931995.2711875,230000,3.202655553817749
1658932039.2452497,240000,3.1970417499542236
1658932186.6510699,270000,3.1852121353149414
1658932231.764662,280000,3.1735618114471436
1658932511.2623146,340000,3.19497013092041
1658932744.7298486,390000,3.1738498210906982
1658932891.0026765,410000,3.1308610439300537
1658933210.451355,480000,3.0199365615844727
1658933260.8800802,490000,3.055872678756714
1658933316.3920708,500000,3.0763607025146484
1658933418.721632,520000,3.0385444164276123
1658933550.7222068,550000,2.942715644836426
1658933694.0167048,580000,3.0126612186431885
1658933867.811116,610000,3.077014446258545
1658933906.040774,620000,3.049268960952759
1658933952.1894565,630000,3.1086268424987793
1658934015.028433,640000,3.102996587753296
1658934096.8118887,660000,3.1261277198791504
1658934144.4437733,670000,3.114497184753418
1658934183.0666099,680000,3.058196783065796
1658934253.377359,690000,3.0841262340545654
1658934330.7123957,710000,3.0784807205200195
1658934382.7617123,720000,3.03226900100708
1658934667.506502,780000,3.1026904582977295
1658934764.3428142,800000,3.1679091453552246
1658934831.7852283,810000,3.158061981201172
1658934927.684192,830000,3.1493442058563232
1658935080.8031418,860000,3.1684377193450928
1658935252.4307764,900000,3.186671495437622
1658935306.3730752,910000,3.172865629196167
1658935710.98694,1000000,3.163872003555298
1658935788.5004158,1010000,3.1647109985351562
1658935934.9877515,1040000,3.1874263286590576
1658936073.4322608,1070000,3.1717567443847656
1658936117.433713,1080000,3.1444242000579834
1658936226.7153285,1100000,3.1902878284454346
1658936534.6750512,1170000,3.159348964691162
1658936782.1448867,1220000,3.1879420280456543
1658936970.1666193,1260000,3.1796746253967285
1658937026.5359623,1270000,3.1729073524475098
