Wall time,Step,Value
1658995581.452023,10000,3.2957704067230225
1658995620.9309416,30000,3.2957701683044434
1658995639.4969091,40000,3.2957727909088135
1658995659.0821812,50000,3.2957706451416016
1658995769.7259023,110000,3.295771598815918
1658995789.3238304,120000,3.295771360397339
1658995839.4635677,150000,3.295769214630127
1658995863.1418107,160000,3.295771360397339
1658995920.6718223,190000,3.295771360397339
1658995935.661856,200000,3.295769453048706
1658996124.4613626,210000,3.280210494995117
1658996157.6341107,230000,3.282865524291992
1658996182.4207232,240000,3.2767179012298584
1658996239.8824017,270000,3.2821297645568848
1658996251.264106,280000,3.27882981300354
1658996286.3669097,300000,3.279247522354126
1658996312.8184452,310000,3.2767934799194336
1658996371.5618544,340000,3.2772583961486816
1658996378.4955537,350000,3.2816405296325684
1658996419.626155,370000,3.277118444442749
1658996439.8331497,380000,3.2815489768981934
1658996459.7076619,390000,3.2772274017333984
1658996477.9509766,400000,3.2781190872192383
1658996668.9112775,410000,3.2698841094970703
1658996788.7060072,480000,3.2709710597991943
1658996815.2709785,490000,3.272216320037842
1658996836.5125217,500000,3.269622325897217
1658996852.6287344,510000,3.2704453468322754
1658996869.5598607,520000,3.2727251052856445
1658996889.9683564,530000,3.269429922103882
1658996928.2245085,550000,3.2718918323516846
1658996942.3241055,560000,3.2759134769439697
1658996984.1682606,580000,3.271397829055786
1658997201.8655992,610000,3.2542173862457275
1658997225.764975,620000,3.259244680404663
1658997237.8453739,630000,3.26198673248291
1658997259.2415068,640000,3.257450580596924
1658997293.7665367,660000,3.256896495819092
1658997313.7495108,670000,3.2609024047851562
1658997327.7386749,680000,3.2587859630584717
1658997349.4377863,690000,3.2582080364227295
1658997390.5783496,710000,3.2548863887786865
1658997402.7797904,720000,3.252756357192993
1658997441.5928493,740000,3.2628376483917236
1658997479.480148,760000,3.252502918243408
1658997519.629014,780000,3.2525675296783447
1658997553.1190257,800000,3.2531895637512207
1658997740.7442508,810000,3.2509946823120117
1658997779.5036383,830000,3.253727674484253
1658997795.5478172,840000,3.2508015632629395
1658997831.4499824,860000,3.249767303466797
1658997852.6643097,870000,3.2494606971740723
1658997906.8564951,900000,3.250206470489502
1658997928.5241885,910000,3.2468061447143555
1658998018.4278302,960000,3.249850034713745
1658998092.0143976,1000000,3.24670147895813
1658998282.8211591,1010000,3.243678331375122
1658998340.1492887,1040000,3.2443811893463135
1658998390.6758704,1070000,3.245361328125
1658998408.3979635,1080000,3.242474317550659
1658998441.7917542,1100000,3.247814893722534
1658998466.863924,1110000,3.2470788955688477
1658998481.8099003,1120000,3.2457752227783203
1658998539.0213194,1150000,3.2450759410858154
1658998571.9245145,1170000,3.241363048553467
1658998838.9892743,1220000,3.2327277660369873
1658998922.8775554,1260000,3.211648464202881
1658998932.265318,1270000,3.2247323989868164
1658998964.1131587,1290000,3.2131762504577637
1658998990.2138093,1300000,3.2103826999664307
1658999011.9236417,1310000,3.219182252883911
1658999023.0560381,1320000,3.219107151031494
1658999042.635244,1330000,3.2222766876220703
1658999079.2510386,1350000,3.218604326248169
1658999122.8835857,1370000,3.219404935836792
1658999135.893048,1380000,3.216386556625366
1658999418.2060685,1440000,3.213117837905884
1658999438.7506196,1450000,3.2192041873931885
1658999475.47856,1470000,3.221808671951294
1658999493.7917395,1480000,3.2146382331848145
1658999549.693203,1510000,3.214413642883301
1658999669.4674268,1580000,3.212946653366089
1658999714.94122,1600000,3.215729236602783
1658999904.2765036,1610000,3.2051942348480225
1658999939.6397862,1630000,3.205629587173462
1658999963.0842786,1640000,3.205697536468506
1658999974.841073,1650000,3.204134941101074
1659000019.4590812,1670000,3.204746961593628
1659000087.25374,1710000,3.2065327167510986
1659000107.9540877,1720000,3.2069239616394043
1659000129.1733851,1730000,3.206918716430664
1659000178.970402,1760000,3.210538625717163
1659000197.4186137,1770000,3.201916217803955
1659000215.0885398,1780000,3.2033722400665283
1659000237.068816,1790000,3.205414056777954
1659000437.5526872,1810000,3.2025070190429688
1659000463.9535708,1820000,3.2081093788146973
1659000498.2179291,1840000,3.199648141860962
1659000518.949018,1850000,3.2008814811706543
1659000532.2045228,1860000,3.1997203826904297
1659000554.0970085,1870000,3.1991305351257324
1659000608.1051564,1900000,3.200418710708618
1659000630.8554757,1910000,3.201371669769287
1659000646.4916542,1920000,3.2020294666290283
1659000667.29456,1930000,3.201934576034546
1659000726.0237792,1960000,3.1967289447784424
1659000774.6934974,1990000,3.199097156524658
1659000794.3907247,2000000,3.195827007293701
1659000977.7825556,2010000,3.2016348838806152
1659001016.692545,2030000,3.2000179290771484
1659001037.4800386,2040000,3.2039706707000732
1659001064.3379493,2050000,3.2030630111694336
1659001073.8244503,2060000,3.1985697746276855
1659001122.9839582,2080000,3.201500177383423
1659001154.2157307,2100000,3.1988673210144043
1659001184.1893318,2120000,3.199075222015381
1659001224.2446854,2140000,3.19813871383667
1659001264.8407662,2160000,3.1962392330169678
1659001274.4495316,2170000,3.2006466388702393
1659001316.1712883,2190000,3.2006382942199707
1659001336.2854111,2200000,3.2034034729003906
1659001355.5805147,2210000,3.200613498687744
1659001543.3620527,2220000,3.200329065322876
1659001556.351489,2230000,3.1967949867248535
1659001599.453293,2250000,3.1991522312164307
1659001614.1021929,2260000,3.197857141494751
1659001689.4619727,2300000,3.2010397911071777
1659001747.3342788,2330000,3.1984875202178955
1659001803.9698539,2360000,3.2020304203033447
1659001817.0591357,2370000,3.197171449661255
1659001836.5677652,2380000,3.197906255722046
1659001850.0043,2390000,3.193512201309204
1659001874.769432,2400000,3.199282169342041
1659002081.6056163,2420000,3.204254150390625
1659002095.3058598,2430000,3.20218563079834
1659002132.8313415,2450000,3.198793411254883
1659002153.1966617,2460000,3.202455997467041
1659002178.9802248,2470000,3.201998710632324
1659002184.9108076,2480000,3.201028347015381
1659002287.3386025,2530000,3.202768564224243
1659002299.743298,2540000,3.2028915882110596
1659002319.4886193,2550000,3.203092098236084
1659002379.782934,2580000,3.2034642696380615
1659002392.0197768,2590000,3.2007267475128174
1659002413.2395272,2600000,3.2057268619537354
1659002435.5989933,2610000,3.202115535736084
1659002639.4181566,2630000,3.1896157264709473
1659002750.163836,2690000,3.1934826374053955
1659002787.938945,2710000,3.1939985752105713
1659002809.2655518,2720000,3.1961793899536133
1659002853.1905742,2750000,3.1943700313568115
1659002877.039065,2760000,3.194453001022339
1659002898.3801687,2770000,3.1943118572235107
1659002928.9248607,2790000,3.1927757263183594
1659002970.3859096,2810000,3.194523334503174
1659003174.3092065,2830000,3.18291974067688
1659003193.220102,2840000,3.1871156692504883
1659003225.1258154,2860000,3.1900174617767334
1659003270.9539285,2880000,3.180901527404785
1659003283.241992,2890000,3.18257737159729
1659003317.7186732,2910000,3.1873302459716797
1659003340.4264948,2920000,3.186950922012329
1659003419.7199297,2960000,3.1894114017486572
1659003435.5642111,2970000,3.1840195655822754
1659003454.3335133,2980000,3.18476939201355
1659003467.7698693,2990000,3.188250780105591
1659003491.128589,3000000,3.187762498855591
1659003740.4921987,3050000,3.1821656227111816
1659003779.2161508,3070000,3.1845803260803223
1659003801.6580791,3080000,3.1784307956695557
1659003812.2442937,3090000,3.1830432415008545
1659003838.3926814,3100000,3.18438458442688
1659003890.4217799,3130000,3.181901454925537
1659003908.409927,3140000,3.1836390495300293
1659003944.5176947,3160000,3.1827731132507324
1659003966.9422529,3170000,3.186917543411255
1659004001.8086388,3190000,3.1851260662078857
1659004023.2875898,3200000,3.177694320678711
1659004246.6710699,3230000,3.186093807220459
1659004288.053952,3250000,3.1819629669189453
1659004378.08188,3300000,3.1821067333221436
1659004394.3792062,3310000,3.189582347869873
1659004410.9839263,3320000,3.182765245437622
1659004429.4693153,3330000,3.184612274169922
1659004455.991921,3340000,3.1858150959014893
1659004519.4394484,3380000,3.1836037635803223
1659004544.0775259,3390000,3.183941125869751
1659004576.9929936,3410000,3.185821771621704
1659004814.5254126,3440000,3.178068161010742
1659004827.454286,3450000,3.180068254470825
1659004848.246802,3460000,3.1800105571746826
1659004867.649619,3470000,3.1714608669281006
1659004900.8553035,3490000,3.174197196960449
1659004924.5973449,3500000,3.18117618560791
1659004943.0704737,3510000,3.1807148456573486
1659004978.3415606,3530000,3.1737074851989746
1659004993.2714539,3540000,3.1773884296417236
1659005013.4343598,3550000,3.1779625415802
1659005031.2645504,3560000,3.168525457382202
1659005067.4920404,3580000,3.1753127574920654
1659005090.3593714,3590000,3.1792352199554443
1659005121.9907548,3610000,3.17199969291687
1659005335.4032135,3630000,3.1714799404144287
1659005349.5317416,3640000,3.169222831726074
1659005366.2401922,3650000,3.1694939136505127
1659005386.015684,3660000,3.1738996505737305
1659005408.027727,3670000,3.17594313621521
1659005430.30612,3680000,3.1729907989501953
1659005451.453158,3690000,3.1652679443359375
1659005581.8261127,3750000,3.1692347526550293
1659005601.3858306,3760000,3.1736340522766113
1659005639.757255,3780000,3.1667497158050537
1659005663.7651417,3790000,3.168372392654419
1659005925.6859686,3830000,3.167792558670044
1659005962.0712833,3850000,3.164584159851074
1659005981.7394907,3860000,3.155085325241089
1659005994.7812555,3870000,3.158862352371216
1659006050.048027,3900000,3.1487040519714355
1659006074.998879,3910000,3.1595730781555176
1659006092.6280448,3920000,3.163161516189575
1659006108.707709,3930000,3.160958766937256
1659006132.697603,3940000,3.1569340229034424
1659006154.2119231,3950000,3.16146183013916
1659006164.913748,3960000,3.154428482055664
1659006188.114602,3970000,3.1657140254974365
1659006199.504147,3980000,3.15757417678833
1659006221.296767,3990000,3.1576123237609863
1659006244.3133235,4000000,3.1545069217681885
1659006279.3303213,4020000,3.1596317291259766
1659006478.3714278,4030000,3.1512451171875
1659006515.9416955,4050000,3.1557934284210205
1659006554.3102524,4070000,3.1596744060516357
1659006588.9288368,4090000,3.157477855682373
1659006609.8538547,4100000,3.1558837890625
1659006664.3724344,4130000,3.158491373062134
1659006678.1704261,4140000,3.144857168197632
1659006702.0774975,4150000,3.1528446674346924
1659006718.3003085,4160000,3.1519885063171387
1659006775.6296086,4190000,3.1550726890563965
1659006790.33776,4200000,3.150947093963623
1659006838.5455048,4220000,3.1514482498168945
1659007039.691848,4230000,3.165020704269409
1659007095.417668,4260000,3.1690454483032227
1659007112.880418,4270000,3.1591622829437256
1659007185.9059792,4310000,3.171751022338867
1659007203.0311503,4320000,3.177119255065918
1659007261.8339345,4350000,3.171017646789551
1659007281.3817782,4360000,3.1761810779571533
1659007293.8220406,4370000,3.17463755607605
1659007317.0063348,4380000,3.1704351902008057
1659007333.2926984,4390000,3.1721243858337402
1659007351.8301492,4400000,3.174421548843384
1659007368.995187,4410000,3.1724166870117188
1659007391.344711,4420000,3.1753463745117188
1659007620.899198,4440000,3.1737802028656006
1659007626.8637094,4450000,3.190169095993042
1659007651.7729762,4460000,3.1847755908966064
1659007671.726491,4470000,3.182804822921753
1659007741.9564354,4510000,3.1828980445861816
1659007759.9324539,4520000,3.1694071292877197
1659007779.327393,4530000,3.181760549545288
1659007796.7930412,4540000,3.1802754402160645
1659007816.186507,4550000,3.1809048652648926
1659007851.9390945,4570000,3.189265489578247
1659007890.195085,4590000,3.182894468307495
1659007928.1057966,4610000,3.1834261417388916
1659007941.0862827,4620000,3.1832010746002197
1659008155.6749322,4630000,3.1725339889526367
1659008188.252913,4650000,3.1648900508880615
1659008208.3768117,4660000,3.167250871658325
1659008229.864348,4670000,3.173191547393799
1659008268.332229,4690000,3.163496732711792
1659008306.6212702,4710000,3.1755142211914062
1659008318.140853,4720000,3.168562173843384
1659008376.2602978,4750000,3.1641652584075928
1659008389.7776427,4760000,3.1691486835479736
1659008448.4171913,4790000,3.167959213256836
1659008464.4604428,4800000,3.162741184234619
1659008486.6312797,4810000,3.173308849334717
1659008504.6826177,4820000,3.1696953773498535
1659008714.2721786,4830000,3.157058000564575
1659008733.3339133,4840000,3.1669692993164062
1659008749.5840766,4850000,3.158864736557007
1659008787.4506075,4870000,3.1570076942443848
1659008804.2870677,4880000,3.1649351119995117
1659008819.5922441,4890000,3.155217170715332
1659008845.0998921,4900000,3.1572017669677734
1659008877.2675073,4920000,3.1636948585510254
1659008934.10298,4950000,3.157907485961914
1659008950.542307,4960000,3.158270835876465
1659009002.442916,4990000,3.160949945449829
1659009061.7734632,5020000,3.1601526737213135
1659009270.9454548,5030000,3.1609573364257812
1659009290.4552994,5040000,3.168079376220703
1659009342.2120216,5070000,3.1577799320220947
1659009378.6789575,5090000,3.1644985675811768
1659009399.7772133,5100000,3.156787157058716
1659009410.688018,5110000,3.160022735595703
