Wall time,Step,Value
1659334618.3509645,10000,1201.2464599609375
1659334685.4016855,40000,1201.9913330078125
1659334714.2776732,50000,1202.23828125
1659334729.4596915,60000,1202.978515625
1659334875.3416986,120000,1209.5604248046875
1659334899.419534,130000,1209.021728515625
1659334960.7392454,160000,1219.71875
1659334991.4475293,170000,1221.3636474609375
1659335007.9340258,180000,1230.3167724609375
1659335053.1627376,200000,1230.93408203125
1659335074.942858,210000,1232.1097412109375
1659335110.8149602,220000,1231.046630859375
1659335155.5473337,240000,1228.013427734375
1659335166.8495483,250000,1218.8948974609375
1659335248.7986872,280000,1208.23095703125
1659335259.2319534,290000,1207.74658203125
1659335308.4898589,310000,1205.63671875
1659335340.4991674,320000,1205.4434814453125
1659335406.7518075,350000,1206.526123046875
1659335431.1270561,360000,1206.2496337890625
1659335480.3037887,380000,1202.33349609375
1659335497.7647002,390000,1197.5489501953125
1659335524.950608,400000,1195.6441650390625
1659335549.6478443,410000,1198.371337890625
1659335561.9378996,420000,1201.4869384765625
1659335736.4748566,490000,1237.07373046875
1659335752.6942406,500000,1249.662353515625
1659335783.5325363,510000,1259.143798828125
1659335797.7969267,520000,1259.6268310546875
1659335826.689898,530000,1263.634033203125
1659335849.9094646,540000,1266.6273193359375
1659335895.7166612,560000,1261.3714599609375
1659335923.0328598,570000,1267.4439697265625
1659335968.8456907,590000,1289.54833984375
1659336041.8534827,620000,1297.845947265625
1659336057.7510746,630000,1283.1048583984375
1659336087.6671824,640000,1279.1751708984375
1659336107.3873942,650000,1270.576416015625
1659336153.3717027,670000,1253.533935546875
1659336182.8421082,680000,1244.6038818359375
1659336200.2755556,690000,1245.139892578125
1659336233.0476913,700000,1241.3551025390625
1659336286.584795,720000,1220.9617919921875
1659336299.5611494,730000,1212.065185546875
1659336347.9897172,750000,1207.600830078125
1659336395.7287927,770000,1203.4281005859375
1659336443.8110662,790000,1196.222900390625
1659336488.804268,810000,1192.5118408203125
1659336520.653601,820000,1209.0638427734375
1659336567.4743774,840000,1224.711181640625
1659336585.5722427,850000,1250.1082763671875
1659336633.6725655,870000,1270.8603515625
1659336664.0920243,880000,1283.0291748046875
1659336732.092417,910000,1315.0384521484375
1659336766.1155171,920000,1320.1910400390625
1659336883.32725,970000,1347.360107421875
1659336982.4630947,1010000,1361.9417724609375
1659336999.6605594,1020000,1329.0374755859375
1659337080.9424531,1050000,1264.7579345703125
1659337147.411034,1080000,1204.09423828125
1659337179.0249438,1090000,1192.0609130859375
1659337224.6062677,1110000,1185.485107421875
1659337243.3591893,1120000,1182.873291015625
1659337273.49593,1130000,1182.142822265625
1659337338.1063673,1160000,1159.1832275390625
1659337369.4206011,1170000,1147.177490234375
1659337384.7766192,1180000,1145.926513671875
1659337513.4245303,1230000,1208.92333984375
1659337607.6833417,1270000,1297.2877197265625
1659337624.8361967,1280000,1299.80615234375
1659337674.512207,1300000,1320.357666015625
1659337689.5615606,1310000,1327.8294677734375
1659337721.5228622,1320000,1335.453125
1659337737.5346925,1330000,1343.395263671875
1659337768.6097877,1340000,1348.656494140625
1659337814.9442582,1360000,1377.4752197265625
1659337862.9753702,1380000,1379.1456298828125
1659337880.7004702,1390000,1379.1802978515625
1659338025.2883015,1450000,1292.204345703125
1659338054.794605,1460000,1273.767578125
1659338102.3323836,1480000,1250.031005859375
1659338117.6161022,1490000,1250.346923828125
1659338198.8606713,1520000,1211.5836181640625
1659338361.1239161,1590000,1172.0174560546875
1659338410.147147,1610000,1187.660888671875
1659338427.6883342,1620000,1210.4437255859375
1659338474.350942,1640000,1231.968505859375
1659338503.9403846,1650000,1232.896240234375
1659338521.8740714,1660000,1240.50732421875
1659338569.2028923,1680000,1259.3363037109375
1659338666.873475,1720000,1295.65087890625
1659338696.576991,1730000,1308.4071044921875
1659338714.9005527,1740000,1323.6151123046875
1659338794.671872,1770000,1327.9339599609375
1659338809.5970058,1780000,1336.2894287109375
1659338841.6569374,1790000,1349.349853515625
1659338860.003643,1800000,1353.314697265625
1659338908.9377744,1820000,1297.2415771484375
1659338938.5841477,1830000,1280.09228515625
1659338987.1139336,1850000,1268.89306640625
1659339003.7113707,1860000,1258.843505859375
1659339033.5858452,1870000,1250.82763671875
1659339050.3572726,1880000,1236.9423828125
1659339128.572648,1910000,1203.604248046875
1659339145.1389313,1920000,1196.3975830078125
1659339174.6977787,1930000,1186.44873046875
1659339191.5944889,1940000,1186.4752197265625
1659339269.4108944,1970000,1180.44970703125
1659339333.7950428,2000000,1169.0604248046875
1659339353.2735868,2010000,1180.294189453125
1659339382.2235029,2020000,1196.14111328125
1659339430.677412,2040000,1227.15185546875
1659339447.6933007,2050000,1243.3917236328125
1659339476.9843557,2060000,1249.7950439453125
1659339495.5005736,2070000,1251.3865966796875
1659339541.3728023,2090000,1264.401123046875
1659339591.555771,2110000,1268.631103515625
1659339637.652467,2130000,1290.5167236328125
1659339686.1040788,2150000,1314.351318359375
1659339735.268759,2170000,1342.0133056640625
1659339767.030776,2180000,1352.2115478515625
1659339814.1015334,2200000,1360.8780517578125
1659339832.6361217,2210000,1358.04345703125
1659339863.4637902,2220000,1357.1099853515625
1659339879.326542,2230000,1348.889404296875
1659339912.090442,2240000,1320.37060546875
1659339958.2221963,2260000,1295.978271484375
1659339975.3614712,2270000,1288.8502197265625
1659340069.7218857,2310000,1236.606201171875
1659340136.6499665,2340000,1204.68994140625
1659340215.4685752,2370000,1198.1556396484375
1659340233.220697,2380000,1188.7459716796875
1659340262.1467102,2390000,1185.8280029296875
1659340279.3151522,2400000,1183.767578125
1659340312.969921,2410000,1183.087890625
1659340359.999477,2430000,1206.7386474609375
1659340376.7402565,2440000,1226.3406982421875
1659340425.600083,2460000,1250.6090087890625
1659340456.5390067,2470000,1260.9306640625
1659340474.8501532,2480000,1266.18994140625
1659340506.6396177,2490000,1275.495849609375
1659340553.1798239,2510000,1313.4273681640625
1659340620.3157518,2540000,1332.590087890625
1659340649.005035,2550000,1330.1983642578125
1659340665.2503898,2560000,1329.9306640625
1659340730.033055,2590000,1335.5125732421875
1659340760.5824122,2600000,1339.445556640625
1659340780.1744754,2610000,1335.2886962890625
1659340811.2221107,2620000,1320.1043701171875
1659340858.7930453,2640000,1300.0606689453125
1659341000.9767127,2700000,1249.252685546875
1659341050.3928792,2720000,1229.6796875
1659341067.8311582,2730000,1218.425537109375
1659341146.1878066,2760000,1200.293212890625
1659341163.235581,2770000,1199.144287109375
1659341195.553376,2780000,1198.0977783203125
1659341244.540308,2800000,1177.9378662109375
1659341294.3206005,2820000,1203.0130615234375
1659341341.4175746,2840000,1224.09912109375
1659341359.3659081,2850000,1232.7579345703125
1659341406.1862612,2870000,1256.567626953125
1659341454.808107,2890000,1272.42578125
1659341472.281954,2900000,1281.1466064453125
1659341520.1721606,2920000,1315.4310302734375
1659341549.4933157,2930000,1328.3302001953125
1659341647.4689956,2970000,1355.48828125
1659341662.9662182,2980000,1357.195556640625
1659341692.443723,2990000,1362.2442626953125
1659341709.0268674,3000000,1361.8780517578125
1659341742.119917,3010000,1352.0054931640625
1659341856.6021008,3060000,1277.7318115234375
1659341887.769333,3070000,1264.1087646484375
1659341906.233275,3080000,1256.37646484375
1659341934.9124649,3090000,1256.4559326171875
1659341952.3375363,3100000,1250.8309326171875
1659341983.9984596,3110000,1233.5667724609375
1659342048.306144,3140000,1203.2652587890625
1659342081.3674297,3150000,1194.76171875
1659342099.3585863,3160000,1195.513916015625
1659342130.5442011,3170000,1191.4698486328125
1659342145.768729,3180000,1193.259521484375
1659342194.3313055,3200000,1193.3955078125
1659342229.239953,3210000,1191.3065185546875
1659342294.2476766,3240000,1247.7950439453125
1659342343.1013098,3260000,1265.5345458984375
1659342455.0716994,3310000,1322.271484375
1659342486.3754811,3320000,1327.1580810546875
1659342506.8858256,3330000,1331.84716796875
1659342537.9782286,3340000,1342.975830078125
1659342557.2995794,3350000,1352.4459228515625
1659342652.2483976,3390000,1369.830810546875
